,Duration,Destination,Gender,Age,userID,groupAge,destID,rating
18472,39,MALAYSIA,0,21,510,18-35,1,4
19159,3,SINGAPORE,0,21,510,18-35,2,5
19424,29,HONG KONG,0,21,510,18-35,13,3
20071,70,HONG KONG,0,21,510,18-35,13,3
20606,29,THAILAND,0,21,510,18-35,0,5
20852,86,HONG KONG,0,21,510,18-35,13,3
20895,27,UNITED STATES,0,21,510,18-35,14,5
21396,22,INDIA,0,21,510,18-35,12,1
21522,29,"KOREA, REPUBLIC OF",0,21,510,18-35,5,3
22207,16,THAILAND,0,21,510,18-35,0,5
22250,13,MALAYSIA,0,21,510,18-35,1,4
22255,58,MALAYSIA,0,21,510,18-35,1,4
22308,3,THAILAND,0,21,510,18-35,0,5
22397,12,UNITED STATES,0,21,510,18-35,14,5
22428,30,SINGAPORE,0,21,510,18-35,2,5
22438,75,INDONESIA,0,21,510,18-35,11,3
22522,81,CANADA,0,21,510,18-35,21,1
22528,31,INDONESIA,0,21,510,18-35,11,3
22801,35,SINGAPORE,0,21,510,18-35,2,5
22954,40,INDONESIA,0,21,510,18-35,11,3
23702,18,THAILAND,0,21,510,18-35,0,5
23704,18,THAILAND,0,21,510,18-35,0,5
23873,29,SINGAPORE,0,21,510,18-35,2,5
24063,38,"KOREA, REPUBLIC OF",0,21,510,18-35,5,3
24308,5,UNITED STATES,0,21,510,18-35,14,5
25249,15,"KOREA, REPUBLIC OF",0,21,540,18-35,5,2
25776,59,UNITED STATES,0,21,540,18-35,14,1
26257,42,"KOREA, REPUBLIC OF",0,21,540,18-35,5,2
26307,39,CANADA,0,21,540,18-35,21,3
26427,13,CANADA,0,21,540,18-35,21,3
27354,57,JAPAN,0,21,540,18-35,15,1
27577,17,THAILAND,0,21,540,18-35,0,3
27685,64,CANADA,0,21,540,18-35,21,3
27708,21,INDONESIA,0,21,540,18-35,11,2
29046,5,THAILAND,0,21,540,18-35,0,3
29252,87,SINGAPORE,0,21,540,18-35,2,14
29634,35,SINGAPORE,0,21,540,18-35,2,14
30287,53,SINGAPORE,0,21,540,18-35,2,14
30477,36,SINGAPORE,0,21,540,18-35,2,14
33212,9,SINGAPORE,0,21,540,18-35,2,14
33429,7,SINGAPORE,0,21,540,18-35,2,14
33788,8,SINGAPORE,0,21,540,18-35,2,14
33998,68,SINGAPORE,0,21,540,18-35,2,14
35455,31,SINGAPORE,0,21,540,18-35,2,14
35616,21,AUSTRALIA,0,21,540,18-35,9,1
35677,5,SINGAPORE,0,21,540,18-35,2,14
36245,8,INDONESIA,0,21,540,18-35,11,2
38105,6,SINGAPORE,0,21,540,18-35,2,14
38496,60,SINGAPORE,0,21,540,18-35,2,14
39419,88,BRUNEI DARUSSALAM,0,21,540,18-35,6,2
39702,26,SINGAPORE,0,21,540,18-35,2,14
41810,41,BRUNEI DARUSSALAM,0,21,540,18-35,6,2
41816,26,THAILAND,0,21,540,18-35,0,3
43043,72,MALAYSIA,0,21,540,18-35,1,1
44602,47,SINGAPORE,0,21,540,18-35,2,14
44758,25,SINGAPORE,0,21,570,18-35,2,20
46064,22,SINGAPORE,0,21,570,18-35,2,20
47105,5,THAILAND,0,21,570,18-35,0,3
47181,43,MALAYSIA,0,21,570,18-35,1,1
47196,71,THAILAND,0,21,570,18-35,0,3
48394,84,"TAIWAN, PROVINCE OF CHINA",0,21,570,18-35,16,1
49408,6,SINGAPORE,0,21,570,18-35,2,20
49736,75,UNITED STATES,0,21,570,18-35,14,1
53139,62,SINGAPORE,0,21,570,18-35,2,20
54180,7,SINGAPORE,0,21,570,18-35,2,20
54500,5,SINGAPORE,0,21,570,18-35,2,20
54760,62,SINGAPORE,0,21,570,18-35,2,20
55534,29,THAILAND,0,21,570,18-35,0,3
55733,15,SINGAPORE,0,21,570,18-35,2,20
56095,32,SINGAPORE,0,21,570,18-35,2,20
56854,17,SINGAPORE,0,21,570,18-35,2,20
58187,57,SINGAPORE,0,21,570,18-35,2,20
58387,5,SINGAPORE,0,21,570,18-35,2,20
58534,8,SINGAPORE,0,21,570,18-35,2,20
58542,8,SINGAPORE,0,21,570,18-35,2,20
58922,82,BRUNEI DARUSSALAM,0,21,570,18-35,6,1
59841,38,SINGAPORE,0,21,570,18-35,2,20
60230,15,SINGAPORE,0,21,570,18-35,2,20
60278,33,SINGAPORE,0,21,570,18-35,2,20
60406,5,SINGAPORE,0,21,570,18-35,2,20
60756,43,CAMBODIA,0,21,570,18-35,28,1
61434,9,SINGAPORE,0,21,570,18-35,2,20
61574,6,VIET NAM,0,21,570,18-35,23,1
61982,64,CHINA,0,21,570,18-35,3,1
63104,11,SINGAPORE,0,21,570,18-35,2,20
2199,7,INDONESIA,1,21,600,18-35,11,2
3748,48,MALAYSIA,1,21,600,18-35,1,3
3759,45,THAILAND,1,21,600,18-35,0,4
4419,7,SINGAPORE,1,21,600,18-35,2,11
7480,52,SINGAPORE,1,21,600,18-35,2,11
7490,11,SINGAPORE,1,21,600,18-35,2,11
8899,65,MYANMAR,1,21,600,18-35,22,4
8900,11,HONG KONG,1,21,600,18-35,13,1
9259,22,UNITED KINGDOM,1,21,600,18-35,27,1
9900,25,AUSTRALIA,1,21,600,18-35,9,1
12972,78,SINGAPORE,1,21,600,18-35,2,11
13181,19,MYANMAR,1,21,600,18-35,22,4
14551,7,BRUNEI DARUSSALAM,1,21,600,18-35,6,1
15956,3,SINGAPORE,1,21,600,18-35,2,11
17303,13,SINGAPORE,1,21,600,18-35,2,11
17519,61,CHINA,1,21,600,18-35,3,1
18300,4,MYANMAR,1,21,600,18-35,22,4
20070,6,THAILAND,1,21,600,18-35,0,4
21716,8,SINGAPORE,1,21,600,18-35,2,11
21718,42,SINGAPORE,1,21,600,18-35,2,11
23076,9,THAILAND,1,21,600,18-35,0,4
23549,16,SINGAPORE,1,21,600,18-35,2,11
26688,14,MYANMAR,1,21,600,18-35,22,4
28416,24,MALAYSIA,1,21,600,18-35,1,3
28678,22,INDONESIA,1,21,600,18-35,11,2
28688,61,THAILAND,1,21,600,18-35,0,4
28870,24,MALAYSIA,1,21,600,18-35,1,3
28871,24,SINGAPORE,1,21,600,18-35,2,11
29087,17,SINGAPORE,1,21,600,18-35,2,11
29151,24,"KOREA, REPUBLIC OF",1,21,600,18-35,5,1
29247,17,SINGAPORE,1,21,630,18-35,2,11
29323,23,"KOREA, REPUBLIC OF",1,21,630,18-35,5,2
29434,33,SINGAPORE,1,21,630,18-35,2,11
29782,48,INDIA,1,21,630,18-35,12,1
29789,24,BRUNEI DARUSSALAM,1,21,630,18-35,6,1
29849,89,SINGAPORE,1,21,630,18-35,2,11
30190,64,THAILAND,1,21,630,18-35,0,4
30219,11,"KOREA, REPUBLIC OF",1,21,630,18-35,5,2
30375,84,UNITED STATES,1,21,630,18-35,14,4
30418,5,THAILAND,1,21,630,18-35,0,4
30664,4,SINGAPORE,1,21,630,18-35,2,11
31457,2,MALAYSIA,1,21,630,18-35,1,2
31718,39,UNITED STATES,1,21,630,18-35,14,4
32038,6,SINGAPORE,1,21,630,18-35,2,11
32072,53,INDONESIA,1,21,630,18-35,11,1
32079,46,CHINA,1,21,630,18-35,3,1
32469,16,THAILAND,1,21,630,18-35,0,4
32584,39,CANADA,1,21,630,18-35,21,1
32685,28,THAILAND,1,21,630,18-35,0,4
32855,49,SINGAPORE,1,21,630,18-35,2,11
32867,39,SINGAPORE,1,21,630,18-35,2,11
33438,13,SINGAPORE,1,21,630,18-35,2,11
33439,18,SINGAPORE,1,21,630,18-35,2,11
34069,25,UNITED STATES,1,21,630,18-35,14,4
34294,33,UNITED STATES,1,21,630,18-35,14,4
34704,5,SINGAPORE,1,21,630,18-35,2,11
34867,40,MALAYSIA,1,21,630,18-35,1,2
35218,7,SINGAPORE,1,21,630,18-35,2,11
35368,25,MYANMAR,1,21,630,18-35,22,1
35518,10,HONG KONG,1,21,630,18-35,13,1
35760,24,THAILAND,1,21,660,18-35,0,2
36199,20,JAPAN,1,21,660,18-35,15,1
36322,36,UNITED STATES,1,21,660,18-35,14,6
36357,48,CANADA,1,21,660,18-35,21,2
37132,42,SINGAPORE,1,21,660,18-35,2,7
37276,22,HONG KONG,1,21,660,18-35,13,1
38013,37,"KOREA, REPUBLIC OF",1,21,660,18-35,5,2
38389,30,CHINA,1,21,660,18-35,3,1
38489,9,SINGAPORE,1,21,660,18-35,2,7
38781,12,SINGAPORE,1,21,660,18-35,2,7
39147,32,CANADA,1,21,660,18-35,21,2
39378,52,UNITED STATES,1,21,660,18-35,14,6
39635,11,MALAYSIA,1,21,660,18-35,1,4
40009,90,NEW ZEALAND,1,21,660,18-35,7,1
40017,14,UNITED STATES,1,21,660,18-35,14,6
40019,16,UNITED STATES,1,21,660,18-35,14,6
40473,18,UNITED STATES,1,21,660,18-35,14,6
40866,93,"KOREA, REPUBLIC OF",1,21,660,18-35,5,2
41185,5,MALAYSIA,1,21,660,18-35,1,4
41373,14,UNITED STATES,1,21,660,18-35,14,6
41827,24,MYANMAR,1,21,660,18-35,22,1
41902,15,MALAYSIA,1,21,660,18-35,1,4
42254,70,"TAIWAN, PROVINCE OF CHINA",1,21,660,18-35,16,1
42622,5,SINGAPORE,1,21,660,18-35,2,7
42648,20,SINGAPORE,1,21,660,18-35,2,7
43065,23,SINGAPORE,1,21,660,18-35,2,7
43583,92,THAILAND,1,21,660,18-35,0,2
43584,14,MALAYSIA,1,21,660,18-35,1,4
43912,18,INDONESIA,1,21,660,18-35,11,1
44059,80,SINGAPORE,1,21,660,18-35,2,7
44150,11,THAILAND,1,21,690,18-35,0,6
44388,72,BRUNEI DARUSSALAM,1,21,690,18-35,6,2
44838,5,THAILAND,1,21,690,18-35,0,6
44928,6,SINGAPORE,1,21,690,18-35,2,6
46080,10,SINGAPORE,1,21,690,18-35,2,6
46137,89,UNITED STATES,1,21,690,18-35,14,6
46453,75,INDONESIA,1,21,690,18-35,11,3
47722,4,"TAIWAN, PROVINCE OF CHINA",1,21,690,18-35,16,1
47743,49,BRUNEI DARUSSALAM,1,21,690,18-35,6,2
47904,14,INDONESIA,1,21,690,18-35,11,3
47973,22,JAPAN,1,21,690,18-35,15,3
48101,70,UNITED STATES,1,21,690,18-35,14,6
48121,74,SINGAPORE,1,21,690,18-35,2,6
48146,80,UNITED STATES,1,21,690,18-35,14,6
48333,35,THAILAND,1,21,690,18-35,0,6
48582,5,THAILAND,1,21,690,18-35,0,6
49855,59,JAPAN,1,21,690,18-35,15,3
50157,60,UNITED STATES,1,21,690,18-35,14,6
50240,24,INDONESIA,1,21,690,18-35,11,3
50781,79,SINGAPORE,1,21,690,18-35,2,6
51442,65,UNITED STATES,1,21,690,18-35,14,6
51590,17,MALAYSIA,1,21,690,18-35,1,2
51946,68,THAILAND,1,21,690,18-35,0,6
51963,21,THAILAND,1,21,690,18-35,0,6
52949,11,SINGAPORE,1,21,690,18-35,2,6
52950,13,SINGAPORE,1,21,690,18-35,2,6
53321,39,MALAYSIA,1,21,690,18-35,1,2
53401,23,AUSTRALIA,1,21,690,18-35,9,1
54122,65,JAPAN,1,21,690,18-35,15,3
54295,46,UNITED STATES,1,21,690,18-35,14,6
54561,49,UNITED STATES,1,21,720,18-35,14,3
55166,66,SINGAPORE,1,21,720,18-35,2,15
55180,65,SINGAPORE,1,21,720,18-35,2,15
55230,4,VIET NAM,1,21,720,18-35,23,2
55364,17,SINGAPORE,1,21,720,18-35,2,15
55375,9,SINGAPORE,1,21,720,18-35,2,15
55481,31,SINGAPORE,1,21,720,18-35,2,15
55899,13,SINGAPORE,1,21,720,18-35,2,15
56226,27,UNITED STATES,1,21,720,18-35,14,3
56238,11,SINGAPORE,1,21,720,18-35,2,15
56592,39,VIET NAM,1,21,720,18-35,23,2
56613,48,UNITED STATES,1,21,720,18-35,14,3
56933,49,SINGAPORE,1,21,720,18-35,2,15
57145,23,MALAYSIA,1,21,720,18-35,1,1
57167,21,SINGAPORE,1,21,720,18-35,2,15
57260,8,SINGAPORE,1,21,720,18-35,2,15
57330,10,SINGAPORE,1,21,720,18-35,2,15
57702,12,BRUNEI DARUSSALAM,1,21,720,18-35,6,1
57728,31,FRANCE,1,21,720,18-35,31,4
57870,90,THAILAND,1,21,720,18-35,0,1
57981,49,SINGAPORE,1,21,720,18-35,2,15
58036,38,SINGAPORE,1,21,720,18-35,2,15
58287,56,PUERTO RICO,1,21,720,18-35,32,1
58951,88,UNITED KINGDOM,1,21,720,18-35,27,1
59057,35,AUSTRALIA,1,21,720,18-35,9,1
59137,7,FRANCE,1,21,720,18-35,31,4
59149,52,SINGAPORE,1,21,720,18-35,2,15
59533,38,FRANCE,1,21,720,18-35,31,4
59534,36,FRANCE,1,21,720,18-35,31,4
59543,12,SINGAPORE,1,21,720,18-35,2,15
59940,21,PHILIPPINES,1,21,750,18-35,8,1
60039,12,SINGAPORE,1,21,750,18-35,2,9
60250,22,SINGAPORE,1,21,750,18-35,2,9
60471,5,MALAYSIA,1,21,750,18-35,1,4
60601,6,FRANCE,1,21,750,18-35,31,3
60612,12,SINGAPORE,1,21,750,18-35,2,9
60889,14,FRANCE,1,21,750,18-35,31,3
61226,13,SINGAPORE,1,21,750,18-35,2,9
61354,35,THAILAND,1,21,750,18-35,0,1
61534,44,UNITED STATES,1,21,750,18-35,14,3
61641,10,SINGAPORE,1,21,750,18-35,2,9
61759,41,INDIA,1,21,750,18-35,12,1
61837,13,SINGAPORE,1,21,750,18-35,2,9
61985,54,FRANCE,1,21,750,18-35,31,3
62094,64,UNITED STATES,1,21,750,18-35,14,3
62180,24,SINGAPORE,1,21,750,18-35,2,9
62382,6,SINGAPORE,1,21,750,18-35,2,9
62456,61,HONG KONG,1,21,750,18-35,13,2
62549,9,VIET NAM,1,21,750,18-35,23,2
62568,8,SINGAPORE,1,21,750,18-35,2,9
62668,5,VIET NAM,1,21,750,18-35,23,2
62702,2,HONG KONG,1,21,750,18-35,13,2
63013,68,INDONESIA,1,21,750,18-35,11,1
63037,15,UNITED STATES,1,21,750,18-35,14,3
63075,2,MALAYSIA,1,21,750,18-35,1,4
63155,7,MALAYSIA,1,21,750,18-35,1,4
63287,12,MALAYSIA,1,21,750,18-35,1,4
320,41,"KOREA, REPUBLIC OF",0,22,777,18-35,5,2
412,4,SINGAPORE,0,22,777,18-35,2,5
513,54,CANADA,0,22,777,18-35,21,4
656,6,CAMBODIA,0,22,777,18-35,28,1
889,23,MALAYSIA,0,22,777,18-35,1,7
1361,50,CANADA,0,22,777,18-35,21,4
1478,78,AUSTRALIA,0,22,777,18-35,9,1
1649,17,THAILAND,0,22,777,18-35,0,2
1739,2,"KOREA, REPUBLIC OF",0,22,777,18-35,5,2
1865,32,SINGAPORE,0,22,777,18-35,2,5
1981,79,MALAYSIA,0,22,777,18-35,1,7
2027,10,MALAYSIA,0,22,777,18-35,1,7
2178,74,JAPAN,0,22,777,18-35,15,1
2187,90,BRUNEI DARUSSALAM,0,22,777,18-35,6,2
2380,37,HONG KONG,0,22,777,18-35,13,1
2450,64,INDONESIA,0,22,777,18-35,11,1
2452,20,PHILIPPINES,0,22,777,18-35,8,1
2506,15,BRUNEI DARUSSALAM,0,22,777,18-35,6,2
2620,5,MALAYSIA,0,22,777,18-35,1,7
2629,16,VIET NAM,0,22,777,18-35,23,1
2830,21,THAILAND,0,22,777,18-35,0,2
3457,69,ICELAND,0,22,777,18-35,33,1
3727,13,CANADA,0,22,777,18-35,21,4
3883,40,SINGAPORE,0,22,777,18-35,2,5
4116,19,MALAYSIA,0,22,777,18-35,1,7
4509,2,MALAYSIA,0,22,777,18-35,1,7
4639,39,SINGAPORE,0,22,777,18-35,2,5
5245,13,SINGAPORE,0,22,777,18-35,2,5
5515,18,MALAYSIA,0,22,777,18-35,1,7
5539,10,CANADA,0,22,777,18-35,21,4
5732,17,"KOREA, REPUBLIC OF",0,22,807,18-35,5,2
5783,76,SPAIN,0,22,807,18-35,34,1
5784,19,FRANCE,0,22,807,18-35,31,4
5983,62,RUSSIAN FEDERATION,0,22,807,18-35,35,1
6490,17,INDONESIA,0,22,807,18-35,11,4
6594,16,UNITED STATES,0,22,807,18-35,14,3
6701,89,FRANCE,0,22,807,18-35,31,4
6781,18,"TAIWAN, PROVINCE OF CHINA",0,22,807,18-35,16,1
6864,48,FRANCE,0,22,807,18-35,31,4
7133,80,JAPAN,0,22,807,18-35,15,1
7145,45,HONG KONG,0,22,807,18-35,13,2
7371,40,"KOREA, REPUBLIC OF",0,22,807,18-35,5,2
7406,32,CANADA,0,22,807,18-35,21,2
7421,13,INDONESIA,0,22,807,18-35,11,4
7605,4,UNITED STATES,0,22,807,18-35,14,3
7609,7,SINGAPORE,0,22,807,18-35,2,1
7698,43,AUSTRALIA,0,22,807,18-35,9,1
7739,16,VIET NAM,0,22,807,18-35,23,1
7865,4,MALAYSIA,0,22,807,18-35,1,4
8008,23,UNITED STATES,0,22,807,18-35,14,3
8111,28,INDONESIA,0,22,807,18-35,11,4
8518,32,FRANCE,0,22,807,18-35,31,4
9205,69,MALAYSIA,0,22,807,18-35,1,4
9398,13,CANADA,0,22,807,18-35,21,2
9489,31,NEW ZEALAND,0,22,807,18-35,7,1
9756,25,HONG KONG,0,22,807,18-35,13,2
9823,26,MALAYSIA,0,22,807,18-35,1,4
9936,11,MOROCCO,0,22,807,18-35,36,1
10121,12,MALAYSIA,0,22,807,18-35,1,4
10784,11,INDONESIA,0,22,807,18-35,11,4
10919,30,THAILAND,0,22,837,18-35,0,6
11318,6,THAILAND,0,22,837,18-35,0,6
11372,51,THAILAND,0,22,837,18-35,0,6
11572,12,HONG KONG,0,22,837,18-35,13,3
11895,7,HONG KONG,0,22,837,18-35,13,3
12168,25,INDONESIA,0,22,837,18-35,11,4
12358,66,THAILAND,0,22,837,18-35,0,6
12620,2,MALAYSIA,0,22,837,18-35,1,5
12877,30,THAILAND,0,22,837,18-35,0,6
13158,26,UNITED STATES,0,22,837,18-35,14,3
13196,44,NETHERLANDS,0,22,837,18-35,29,1
13342,52,SINGAPORE,0,22,837,18-35,2,2
13424,16,INDONESIA,0,22,837,18-35,11,4
13495,17,MALAYSIA,0,22,837,18-35,1,5
13794,55,INDONESIA,0,22,837,18-35,11,4
13843,27,JAPAN,0,22,837,18-35,15,2
14058,12,THAILAND,0,22,837,18-35,0,6
14268,31,MALAYSIA,0,22,837,18-35,1,5
14281,34,UNITED STATES,0,22,837,18-35,14,3
14454,30,"TAIWAN, PROVINCE OF CHINA",0,22,837,18-35,16,2
14619,19,MALAYSIA,0,22,837,18-35,1,5
14744,31,"TAIWAN, PROVINCE OF CHINA",0,22,837,18-35,16,2
15002,27,MALAYSIA,0,22,837,18-35,1,5
15252,74,HONG KONG,0,22,837,18-35,13,3
15471,29,INDONESIA,0,22,837,18-35,11,4
15481,28,UNITED STATES,0,22,837,18-35,14,3
15482,30,SINGAPORE,0,22,837,18-35,2,2
15509,35,FRANCE,0,22,837,18-35,31,1
15712,19,BRUNEI DARUSSALAM,0,22,837,18-35,6,1
15834,60,JAPAN,0,22,837,18-35,15,2
16114,11,THAILAND,0,22,867,18-35,0,5
16145,22,FRANCE,0,22,867,18-35,31,2
16381,16,INDONESIA,0,22,867,18-35,11,3
16383,19,MALAYSIA,0,22,867,18-35,1,5
16491,70,PERU,0,22,867,18-35,26,1
16586,49,AUSTRALIA,0,22,867,18-35,9,2
16677,36,CHINA,0,22,867,18-35,3,1
16783,13,THAILAND,0,22,867,18-35,0,5
16914,24,UNITED STATES,0,22,867,18-35,14,3
17185,19,MALAYSIA,0,22,867,18-35,1,5
17245,34,UNITED STATES,0,22,867,18-35,14,3
17354,86,INDONESIA,0,22,867,18-35,11,3
17745,38,"KOREA, REPUBLIC OF",0,22,867,18-35,5,1
17955,45,MALAYSIA,0,22,867,18-35,1,5
18048,16,INDONESIA,0,22,867,18-35,11,3
18117,71,UNITED KINGDOM,0,22,867,18-35,27,2
18267,20,UNITED STATES,0,22,867,18-35,14,3
18323,51,NORWAY,0,22,867,18-35,37,1
18475,31,SINGAPORE,0,22,867,18-35,2,2
18551,55,FRANCE,0,22,867,18-35,31,2
18575,16,AUSTRALIA,0,22,867,18-35,9,2
18808,11,NEW ZEALAND,0,22,867,18-35,7,1
19285,91,MALAYSIA,0,22,867,18-35,1,5
19325,24,THAILAND,0,22,867,18-35,0,5
19455,11,HONG KONG,0,22,867,18-35,13,1
19519,11,MALAYSIA,0,22,867,18-35,1,5
19781,21,THAILAND,0,22,867,18-35,0,5
20615,29,THAILAND,0,22,867,18-35,0,5
20775,19,SINGAPORE,0,22,867,18-35,2,2
20891,49,UNITED KINGDOM,0,22,867,18-35,27,2
20974,83,THAILAND,0,22,897,18-35,0,5
21003,13,JAPAN,0,22,897,18-35,15,2
21337,35,SINGAPORE,0,22,897,18-35,2,3
21562,9,INDONESIA,0,22,897,18-35,11,2
21815,11,UNITED STATES,0,22,897,18-35,14,4
21818,33,MALAYSIA,0,22,897,18-35,1,2
22524,93,BRUNEI DARUSSALAM,0,22,897,18-35,6,1
22661,83,THAILAND,0,22,897,18-35,0,5
22667,25,UNITED STATES,0,22,897,18-35,14,4
23316,49,FRANCE,0,22,897,18-35,31,4
23701,18,THAILAND,0,22,897,18-35,0,5
23773,90,NETHERLANDS,0,22,897,18-35,29,1
23791,75,SINGAPORE,0,22,897,18-35,2,3
23895,10,MALAYSIA,0,22,897,18-35,1,2
24122,74,UNITED STATES,0,22,897,18-35,14,4
24144,87,CHINA,0,22,897,18-35,3,1
24151,32,FRANCE,0,22,897,18-35,31,4
24157,5,SINGAPORE,0,22,897,18-35,2,3
24298,8,THAILAND,0,22,897,18-35,0,5
24427,89,"KOREA, REPUBLIC OF",0,22,897,18-35,5,2
25029,47,THAILAND,0,22,897,18-35,0,5
25139,56,FRANCE,0,22,897,18-35,31,4
25279,28,FRANCE,0,22,897,18-35,31,4
25850,83,"KOREA, REPUBLIC OF",0,22,897,18-35,5,2
26013,5,UNITED STATES,0,22,897,18-35,14,4
26162,90,JAPAN,0,22,897,18-35,15,2
26203,89,INDONESIA,0,22,897,18-35,11,2
26359,70,ITALY,0,22,897,18-35,38,1
26569,38,ICELAND,0,22,897,18-35,33,1
26826,2,PHILIPPINES,0,22,897,18-35,8,1
27431,83,UNITED STATES,0,22,927,18-35,14,2
27464,55,SINGAPORE,0,22,927,18-35,2,19
27545,84,CANADA,0,22,927,18-35,21,2
27550,68,UNITED STATES,0,22,927,18-35,14,2
27838,23,"KOREA, REPUBLIC OF",0,22,927,18-35,5,1
27982,71,CANADA,0,22,927,18-35,21,2
28007,42,VIET NAM,0,22,927,18-35,23,1
28058,20,LAO PEOPLE'S DEMOCRATIC REPUBLIC,0,22,927,18-35,4,1
28068,71,FRANCE,0,22,927,18-35,31,1
28204,8,THAILAND,0,22,927,18-35,0,1
28912,16,NETHERLANDS,0,22,927,18-35,29,2
29449,56,SINGAPORE,0,22,927,18-35,2,19
29605,17,SINGAPORE,0,22,927,18-35,2,19
30688,15,SINGAPORE,0,22,927,18-35,2,19
31028,20,SINGAPORE,0,22,927,18-35,2,19
31375,30,SINGAPORE,0,22,927,18-35,2,19
32033,6,SINGAPORE,0,22,927,18-35,2,19
32034,47,SINGAPORE,0,22,927,18-35,2,19
32187,35,SINGAPORE,0,22,927,18-35,2,19
32369,37,SINGAPORE,0,22,927,18-35,2,19
32370,38,SINGAPORE,0,22,927,18-35,2,19
32373,18,SINGAPORE,0,22,927,18-35,2,19
32386,24,SINGAPORE,0,22,927,18-35,2,19
32392,30,SINGAPORE,0,22,927,18-35,2,19
32407,40,SINGAPORE,0,22,927,18-35,2,19
32852,20,SINGAPORE,0,22,927,18-35,2,19
33197,14,SINGAPORE,0,22,927,18-35,2,19
33205,21,SINGAPORE,0,22,927,18-35,2,19
33421,14,SINGAPORE,0,22,927,18-35,2,19
33594,16,NETHERLANDS,0,22,927,18-35,29,2
34379,25,SINGAPORE,0,22,957,18-35,2,26
34745,12,SINGAPORE,0,22,957,18-35,2,26
35430,37,SINGAPORE,0,22,957,18-35,2,26
36286,12,SINGAPORE,0,22,957,18-35,2,26
36606,13,SINGAPORE,0,22,957,18-35,2,26
36930,16,SINGAPORE,0,22,957,18-35,2,26
36934,35,SINGAPORE,0,22,957,18-35,2,26
37263,43,BRUNEI DARUSSALAM,0,22,957,18-35,6,1
37309,3,SINGAPORE,0,22,957,18-35,2,26
37592,12,SINGAPORE,0,22,957,18-35,2,26
37913,12,SINGAPORE,0,22,957,18-35,2,26
38247,22,HONG KONG,0,22,957,18-35,13,1
38471,44,SINGAPORE,0,22,957,18-35,2,26
38492,14,SINGAPORE,0,22,957,18-35,2,26
38642,37,SINGAPORE,0,22,957,18-35,2,26
38972,15,SINGAPORE,0,22,957,18-35,2,26
38986,46,SINGAPORE,0,22,957,18-35,2,26
39259,84,SINGAPORE,0,22,957,18-35,2,26
39469,85,SINGAPORE,0,22,957,18-35,2,26
41051,5,SINGAPORE,0,22,957,18-35,2,26
41244,64,SINGAPORE,0,22,957,18-35,2,26
41859,14,SINGAPORE,0,22,957,18-35,2,26
43071,77,SINGAPORE,0,22,957,18-35,2,26
43375,25,SINGAPORE,0,22,957,18-35,2,26
44066,45,SINGAPORE,0,22,957,18-35,2,26
44225,56,FRANCE,0,22,957,18-35,31,2
45554,10,SINGAPORE,0,22,957,18-35,2,26
45572,16,SINGAPORE,0,22,957,18-35,2,26
46025,56,FRANCE,0,22,957,18-35,31,2
46271,30,SINGAPORE,0,22,957,18-35,2,26
46490,68,NETHERLANDS,0,22,987,18-35,29,1
46503,20,SINGAPORE,0,22,987,18-35,2,15
47765,41,IRELAND,0,22,987,18-35,18,1
48788,10,"KOREA, REPUBLIC OF",0,22,987,18-35,5,1
49158,84,HONG KONG,0,22,987,18-35,13,2
49584,19,SINGAPORE,0,22,987,18-35,2,15
49905,12,FRANCE,0,22,987,18-35,31,3
50057,11,FRANCE,0,22,987,18-35,31,3
50529,2,SINGAPORE,0,22,987,18-35,2,15
51485,16,SINGAPORE,0,22,987,18-35,2,15
51611,46,JAPAN,0,22,987,18-35,15,2
52080,17,MALAYSIA,0,22,987,18-35,1,1
52392,60,SINGAPORE,0,22,987,18-35,2,15
52395,18,SINGAPORE,0,22,987,18-35,2,15
52396,18,SINGAPORE,0,22,987,18-35,2,15
52400,18,SINGAPORE,0,22,987,18-35,2,15
52568,20,INDONESIA,0,22,987,18-35,11,1
53562,46,FRANCE,0,22,987,18-35,31,3
53583,24,SINGAPORE,0,22,987,18-35,2,15
53776,70,SINGAPORE,0,22,987,18-35,2,15
54164,5,MEXICO,0,22,987,18-35,25,1
54171,21,SINGAPORE,0,22,987,18-35,2,15
55117,27,JAPAN,0,22,987,18-35,15,2
56472,88,AUSTRALIA,0,22,987,18-35,9,1
56480,3,SINGAPORE,0,22,987,18-35,2,15
56484,72,SINGAPORE,0,22,987,18-35,2,15
56836,17,HONG KONG,0,22,987,18-35,13,2
56864,17,SINGAPORE,0,22,987,18-35,2,15
57518,8,THAILAND,0,22,987,18-35,0,1
57557,61,SINGAPORE,0,22,987,18-35,2,15
57559,82,SINGAPORE,0,22,1017,18-35,2,12
57752,46,SINGAPORE,0,22,1017,18-35,2,12
57979,17,SINGAPORE,0,22,1017,18-35,2,12
59556,5,SINGAPORE,0,22,1017,18-35,2,12
59846,26,SINGAPORE,0,22,1017,18-35,2,12
60033,8,SINGAPORE,0,22,1017,18-35,2,12
60221,24,HONG KONG,0,22,1017,18-35,13,1
60433,41,SINGAPORE,0,22,1017,18-35,2,12
60883,32,MYANMAR,0,22,1017,18-35,22,1
61223,19,SINGAPORE,0,22,1017,18-35,2,12
61452,21,SINGAPORE,0,22,1017,18-35,2,12
61652,6,SINGAPORE,0,22,1017,18-35,2,12
62134,77,SINGAPORE,0,22,1017,18-35,2,12
